Nome,Número,Peso,Altura,Tipos,Habilidades,Habilidades Descrição,Habilidades URL,Url Pokémon,Evoluções,Evoluções Número,Evoluções URL
Sprigatito,906,4.1 kg,40.0 cm,Grass,"Overgrow,Protean"," Powers up Grass-type moves in a pinch., Changes the Pokémon's type to its last used move."," https://pokemondb.net/ability/overgrow, https://pokemondb.net/ability/protean",https://pokemondb.net/pokedex/sprigatito,"Floragato,Meowscarada"," #0907, #0908"," https://pokemondb.net/pokedex/floragato, https://pokemondb.net/pokedex/meowscarada"
Glastrier,896,800.0 kg,220.00000000000003 cm,Ice,Chilling Neigh, Boosts Attack after knocking out a Pokémon., https://pokemondb.net/ability/chilling-neigh,https://pokemondb.net/pokedex/glastrier,,,
Spectrier,897,44.5 kg,200.0 cm,Ghost,Grim Neigh, Boosts Special Attack after knocking out a Pokémon., https://pokemondb.net/ability/grim-neigh,https://pokemondb.net/pokedex/spectrier,,,
Floragato,907,12.2 kg,90.0 cm,Grass,"Overgrow,Protean"," Powers up Grass-type moves in a pinch., Changes the Pokémon's type to its last used move."," https://pokemondb.net/ability/overgrow, https://pokemondb.net/ability/protean",https://pokemondb.net/pokedex/floragato,Meowscarada, #0908," https://pokemondb.net/pokedex/floragato, https://pokemondb.net/pokedex/meowscarada"
Regidrago,895,200.0 kg,210.0 cm,Dragon,Dragons Maw, Powers up Dragon-type moves., https://pokemondb.net/ability/dragons-maw,https://pokemondb.net/pokedex/regidrago,,,
Urshifu,892,105.0 kg,190.0 cm,"Fighting,Dark","Unseen Fist,Unseen Fist"," Contact moves can strike through Protect/Detect., Contact moves can strike through Protect/Detect."," https://pokemondb.net/ability/unseen-fist, https://pokemondb.net/ability/unseen-fist",https://pokemondb.net/pokedex/urshifu,,,
Kubfu,891,12.0 kg,60.0 cm,Fighting,Inner Focus, The Pokémon is protected from flinching., https://pokemondb.net/ability/inner-focus,https://pokemondb.net/pokedex/kubfu,,,
Regieleki,894,145.0 kg,120.0 cm,Electric,Transistor, Powers up Electric-type moves., https://pokemondb.net/ability/transistor,https://pokemondb.net/pokedex/regieleki,,,
Zarude,893,70.0 kg,180.0 cm,"Dark,Grass",Leaf Guard, Prevents problems with status in sunny weather., https://pokemondb.net/ability/leaf-guard,https://pokemondb.net/pokedex/zarude,,,
Eternatus,890,950.0 kg,2000.0 cm,"Poison,Dragon",Pressure, The Pokémon raises the foe's PP usage., https://pokemondb.net/ability/pressure,https://pokemondb.net/pokedex/eternatus,,,
Zamazenta,889,210.0 kg,290.0 cm,Fighting,"Dauntless Shield,Dauntless Shield"," Boosts Defense in battle., Boosts Defense in battle."," https://pokemondb.net/ability/dauntless-shield, https://pokemondb.net/ability/dauntless-shield",https://pokemondb.net/pokedex/zamazenta,,,
Zacian,888,110.0 kg,280.0 cm,Fairy,"Intrepid Sword,Intrepid Sword"," Boosts Attack in battle., Boosts Attack in battle."," https://pokemondb.net/ability/intrepid-sword, https://pokemondb.net/ability/intrepid-sword",https://pokemondb.net/pokedex/zacian,,,
Dragapult,887,50.0 kg,300.0 cm,"Dragon,Ghost","Clear Body,Infiltrator,Cursed Body"," Prevents other Pokémon from lowering its stats., Passes through the foe's barrier and strikes., May disable a move used on the Pokémon."," https://pokemondb.net/ability/clear-body, https://pokemondb.net/ability/infiltrator, https://pokemondb.net/ability/cursed-body",https://pokemondb.net/pokedex/dragapult,,,
Drakloak,886,11.0 kg,140.0 cm,"Dragon,Ghost","Clear Body,Infiltrator,Cursed Body"," Prevents other Pokémon from lowering its stats., Passes through the foe's barrier and strikes., May disable a move used on the Pokémon."," https://pokemondb.net/ability/clear-body, https://pokemondb.net/ability/infiltrator, https://pokemondb.net/ability/cursed-body",https://pokemondb.net/pokedex/drakloak,Dragapult, #0887," https://pokemondb.net/pokedex/drakloak, https://pokemondb.net/pokedex/dragapult"
Dreepy,885,2.0 kg,50.0 cm,"Dragon,Ghost","Clear Body,Infiltrator,Cursed Body"," Prevents other Pokémon from lowering its stats., Passes through the foe's barrier and strikes., May disable a move used on the Pokémon."," https://pokemondb.net/ability/clear-body, https://pokemondb.net/ability/infiltrator, https://pokemondb.net/ability/cursed-body",https://pokemondb.net/pokedex/dreepy,"Drakloak,Dragapult"," #0886, #0887"," https://pokemondb.net/pokedex/drakloak, https://pokemondb.net/pokedex/dragapult"
Duraludon,884,40.0 kg,180.0 cm,"Steel,Dragon","Light Metal,Heavy Metal,Stalwart"," Halves the Pokémon's weight., Doubles the Pokémon's weight., Ignores moves and abilities that draw in moves."," https://pokemondb.net/ability/light-metal, https://pokemondb.net/ability/heavy-metal, https://pokemondb.net/ability/stalwart",https://pokemondb.net/pokedex/duraludon,Archaludon, #1018, https://pokemondb.net/pokedex/archaludon
Arctovish,883,175.0 kg,200.0 cm,"Water,Ice","Water Absorb,Ice Body,Slush Rush"," Restores HP if hit by a Water-type move., The Pokémon gradually regains HP in a hailstorm., Boosts the Pokémon's Speed stat in a hailstorm."," https://pokemondb.net/ability/water-absorb, https://pokemondb.net/ability/ice-body, https://pokemondb.net/ability/slush-rush",https://pokemondb.net/pokedex/arctovish,,,
Dracovish,882,215.0 kg,229.99999999999997 cm,"Water,Dragon","Water Absorb,Strong Jaw,Sand Rush"," Restores HP if hit by a Water-type move., Boosts the power of biting moves., Boosts the Pokémon's Speed in a sandstorm."," https://pokemondb.net/ability/water-absorb, https://pokemondb.net/ability/strong-jaw, https://pokemondb.net/ability/sand-rush",https://pokemondb.net/pokedex/dracovish,,,
Arctozolt,881,150.0 kg,229.99999999999997 cm,"Electric,Ice","Volt Absorb,Static,Slush Rush"," Restores HP if hit by an Electric-type move., Contact with the Pokémon may cause paralysis., Boosts the Pokémon's Speed stat in a hailstorm."," https://pokemondb.net/ability/volt-absorb, https://pokemondb.net/ability/static, https://pokemondb.net/ability/slush-rush",https://pokemondb.net/pokedex/arctozolt,,,
Dracozolt,880,190.0 kg,180.0 cm,"Electric,Dragon","Volt Absorb,Hustle,Sand Rush"," Restores HP if hit by an Electric-type move., Boosts the Attack stat, but lowers accuracy., Boosts the Pokémon's Speed in a sandstorm."," https://pokemondb.net/ability/volt-absorb, https://pokemondb.net/ability/hustle, https://pokemondb.net/ability/sand-rush",https://pokemondb.net/pokedex/dracozolt,,,
Copperajah,879,650.0 kg,300.0 cm,Steel,"Sheer Force,Heavy Metal"," Removes added effects to increase move damage., Doubles the Pokémon's weight."," https://pokemondb.net/ability/sheer-force, https://pokemondb.net/ability/heavy-metal",https://pokemondb.net/pokedex/copperajah,,,
Cufant,878,100.0 kg,120.0 cm,Steel,"Sheer Force,Heavy Metal"," Removes added effects to increase move damage., Doubles the Pokémon's weight."," https://pokemondb.net/ability/sheer-force, https://pokemondb.net/ability/heavy-metal",https://pokemondb.net/pokedex/cufant,Copperajah, #0879, https://pokemondb.net/pokedex/copperajah
Morpeko,877,3.0 kg,30.0 cm,"Electric,Dark","Hunger Switch,Hunger Switch"," Changes forms each turn., Changes forms each turn."," https://pokemondb.net/ability/hunger-switch, https://pokemondb.net/ability/hunger-switch",https://pokemondb.net/pokedex/morpeko,,,
Indeedee,876,28.0 kg,90.0 cm,"Psychic,Normal","Inner Focus,Synchronize,Psychic Surge,Own Tempo,Synchronize,Psychic Surge"," The Pokémon is protected from flinching., Passes a burn, poison, or paralysis to the foe., The Pokémon creates a Psychic Terrain when it enters a battle., Prevents the Pokémon from becoming confused., Passes a burn, poison, or paralysis to the foe., The Pokémon creates a Psychic Terrain when it enters a battle."," https://pokemondb.net/ability/inner-focus, https://pokemondb.net/ability/synchronize, https://pokemondb.net/ability/psychic-surge, https://pokemondb.net/ability/own-tempo, https://pokemondb.net/ability/synchronize, https://pokemondb.net/ability/psychic-surge",https://pokemondb.net/pokedex/indeedee,,,
Stonjourner,874,520.0 kg,250.0 cm,Rock,Power Spot, Just being next to the Pokémon powers up moves., https://pokemondb.net/ability/power-spot,https://pokemondb.net/pokedex/stonjourner,,,
Eiscue,875,89.0 kg,140.0 cm,Ice,"Ice Face,Ice Face"," Avoids damage from Physical moves for one turn., Avoids damage from Physical moves for one turn."," https://pokemondb.net/ability/ice-face, https://pokemondb.net/ability/ice-face",https://pokemondb.net/pokedex/eiscue,,,
Frosmoth,873,42.0 kg,130.0 cm,"Ice,Bug","Shield Dust,Ice Scales"," Blocks the added effects of attacks taken., Halves damage from Special moves."," https://pokemondb.net/ability/shield-dust, https://pokemondb.net/ability/ice-scales",https://pokemondb.net/pokedex/frosmoth,,,
Snom,872,3.8 kg,30.0 cm,"Ice,Bug","Shield Dust,Ice Scales"," Blocks the added effects of attacks taken., Halves damage from Special moves."," https://pokemondb.net/ability/shield-dust, https://pokemondb.net/ability/ice-scales",https://pokemondb.net/pokedex/snom,Frosmoth, #0873, https://pokemondb.net/pokedex/frosmoth
Pincurchin,871,1.0 kg,30.0 cm,Electric,"Lightning Rod,Electric Surge"," Draws in all Electric-type moves to up Sp. Attack., The Pokémon creates an Electric Terrain when it enters a battle."," https://pokemondb.net/ability/lightning-rod, https://pokemondb.net/ability/electric-surge",https://pokemondb.net/pokedex/pincurchin,,,
Falinks,870,62.0 kg,300.0 cm,Fighting,"Battle Armor,Defiant"," The Pokémon is protected against critical hits., Sharply raises Attack when the Pokémon's stats are lowered."," https://pokemondb.net/ability/battle-armor, https://pokemondb.net/ability/defiant",https://pokemondb.net/pokedex/falinks,,,
Alcremie,869,0.5 kg,30.0 cm,Fairy,"Sweet Veil,Aroma Veil"," Prevents the Pokémon and allies from falling asleep., Protects allies from attacks that limit their move choices."," https://pokemondb.net/ability/sweet-veil, https://pokemondb.net/ability/aroma-veil",https://pokemondb.net/pokedex/alcremie,,,
Milcery,868,0.3 kg,20.0 cm,Fairy,"Sweet Veil,Aroma Veil"," Prevents the Pokémon and allies from falling asleep., Protects allies from attacks that limit their move choices."," https://pokemondb.net/ability/sweet-veil, https://pokemondb.net/ability/aroma-veil",https://pokemondb.net/pokedex/milcery,Alcremie, #0869, https://pokemondb.net/pokedex/alcremie
Runerigus,867,66.6 kg,160.0 cm,"Ground,Ghost",Wandering Spirit, Swaps abilities with opponents on contact., https://pokemondb.net/ability/wandering-spirit,https://pokemondb.net/pokedex/runerigus,,,
Mr. Rime,866,58.2 kg,150.0 cm,"Ice,Psychic","Tangled Feet,Screen Cleaner,Ice Body"," Raises evasion if the Pokémon is confused., Nullifies effects of Light Screen, Reflect, and Aurora Veil., The Pokémon gradually regains HP in a hailstorm."," https://pokemondb.net/ability/tangled-feet, https://pokemondb.net/ability/screen-cleaner, https://pokemondb.net/ability/ice-body",https://pokemondb.net/pokedex/mr-rime,,,
Sirfetch'd,865,117.0 kg,80.0 cm,Fighting,"Steadfast,Scrappy"," Raises Speed each time the Pokémon flinches., Enables moves to hit Ghost-type Pokémon."," https://pokemondb.net/ability/steadfast, https://pokemondb.net/ability/scrappy",https://pokemondb.net/pokedex/sirfetchd,,,
Cursola,864,0.4 kg,100.0 cm,Ghost,"Weak Armor,Perish Body"," Physical attacks lower Defense and raise Speed., When hit by a move that makes direct contact, the Pokémon and the attacker will faint after three turns unless they switch out of battle."," https://pokemondb.net/ability/weak-armor, https://pokemondb.net/ability/perish-body",https://pokemondb.net/pokedex/cursola,,,
Perrserker,863,28.0 kg,80.0 cm,Steel,"Battle Armor,Tough Claws,Steely Spirit"," The Pokémon is protected against critical hits., Boosts the power of contact moves., Powers up ally Pokémon's Steel-type moves."," https://pokemondb.net/ability/battle-armor, https://pokemondb.net/ability/tough-claws, https://pokemondb.net/ability/steely-spirit",https://pokemondb.net/pokedex/perrserker,,,
Morgrem,860,12.5 kg,80.0 cm,"Dark,Fairy","Prankster,Frisk,Pickpocket"," Gives priority to a status move., The Pokémon can check a foe's held item., Steals an item when hit by another Pokémon."," https://pokemondb.net/ability/prankster, https://pokemondb.net/ability/frisk, https://pokemondb.net/ability/pickpocket",https://pokemondb.net/pokedex/morgrem,Grimmsnarl, #0861," https://pokemondb.net/pokedex/morgrem, https://pokemondb.net/pokedex/grimmsnarl"
Impidimp,859,5.5 kg,40.0 cm,"Dark,Fairy","Prankster,Frisk,Pickpocket"," Gives priority to a status move., The Pokémon can check a foe's held item., Steals an item when hit by another Pokémon."," https://pokemondb.net/ability/prankster, https://pokemondb.net/ability/frisk, https://pokemondb.net/ability/pickpocket",https://pokemondb.net/pokedex/impidimp,"Morgrem,Grimmsnarl"," #0860, #0861"," https://pokemondb.net/pokedex/morgrem, https://pokemondb.net/pokedex/grimmsnarl"
Hatenna,856,3.4 kg,40.0 cm,Psychic,"Healer,Anticipation,Magic Bounce"," May heal an ally's status conditions., Senses a foe's dangerous moves., Reflects status- changing moves."," https://pokemondb.net/ability/healer, https://pokemondb.net/ability/anticipation, https://pokemondb.net/ability/magic-bounce",https://pokemondb.net/pokedex/hatenna,"Hattrem,Hatterene"," #0857, #0858"," https://pokemondb.net/pokedex/hattrem, https://pokemondb.net/pokedex/hatterene"
Hatterene,858,5.1 kg,210.0 cm,"Psychic,Fairy","Healer,Anticipation,Magic Bounce"," May heal an ally's status conditions., Senses a foe's dangerous moves., Reflects status- changing moves."," https://pokemondb.net/ability/healer, https://pokemondb.net/ability/anticipation, https://pokemondb.net/ability/magic-bounce",https://pokemondb.net/pokedex/hatterene,,,
Obstagoon,862,46.0 kg,160.0 cm,"Dark,Normal","Reckless,Guts,Defiant"," Powers up moves that have recoil damage., Boosts Attack if there is a status problem., Sharply raises Attack when the Pokémon's stats are lowered."," https://pokemondb.net/ability/reckless, https://pokemondb.net/ability/guts, https://pokemondb.net/ability/defiant",https://pokemondb.net/pokedex/obstagoon,,,
Grapploct,853,39.0 kg,160.0 cm,Fighting,"Limber,Technician"," The Pokémon is protected from paralysis., Powers up the Pokémon's weaker moves."," https://pokemondb.net/ability/limber, https://pokemondb.net/ability/technician",https://pokemondb.net/pokedex/grapploct,,,
Toxel,848,11.0 kg,40.0 cm,"Electric,Poison","Rattled,Static,Klutz"," Bug, Ghost or Dark type moves scare it and boost its Speed., Contact with the Pokémon may cause paralysis., The Pokémon can't use any held items."," https://pokemondb.net/ability/rattled, https://pokemondb.net/ability/static, https://pokemondb.net/ability/klutz",https://pokemondb.net/pokedex/toxel,,,
Toxtricity,849,40.0 kg,160.0 cm,"Electric,Poison","Punk Rock,Plus,Technician,Punk Rock,Minus,Technician"," Boosts sound-based moves and halves damage from the same moves., Ups Sp. Atk if another Pokémon has Plus or Minus., Powers up the Pokémon's weaker moves., Boosts sound-based moves and halves damage from the same moves., Ups Sp. Atk if another Pokémon has Plus or Minus., Powers up the Pokémon's weaker moves."," https://pokemondb.net/ability/punk-rock, https://pokemondb.net/ability/plus, https://pokemondb.net/ability/technician, https://pokemondb.net/ability/punk-rock, https://pokemondb.net/ability/minus, https://pokemondb.net/ability/technician",https://pokemondb.net/pokedex/toxtricity,,,
Arrokuda,846,1.0 kg,50.0 cm,Water,"Swift Swim,Propeller Tail"," Boosts the Pokémon's Speed in rain., Ignores moves and abilities that draw in moves."," https://pokemondb.net/ability/swift-swim, https://pokemondb.net/ability/propeller-tail",https://pokemondb.net/pokedex/arrokuda,Barraskewda, #0847, https://pokemondb.net/pokedex/barraskewda
Clobbopus,852,4.0 kg,60.0 cm,Fighting,"Limber,Technician"," The Pokémon is protected from paralysis., Powers up the Pokémon's weaker moves."," https://pokemondb.net/ability/limber, https://pokemondb.net/ability/technician",https://pokemondb.net/pokedex/clobbopus,Grapploct, #0853, https://pokemondb.net/pokedex/grapploct
Hattrem,857,4.8 kg,60.0 cm,Psychic,"Healer,Anticipation,Magic Bounce"," May heal an ally's status conditions., Senses a foe's dangerous moves., Reflects status- changing moves."," https://pokemondb.net/ability/healer, https://pokemondb.net/ability/anticipation, https://pokemondb.net/ability/magic-bounce",https://pokemondb.net/pokedex/hattrem,Hatterene, #0858," https://pokemondb.net/pokedex/hattrem, https://pokemondb.net/pokedex/hatterene"
